Customer_ID,default,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker
100218,0,A13,36,A32,A43,3913.0,A61,A73,2,A93,A101,2,A121,23.0,A143,A152,1,A173,1,A192,A201
100219,0,A11,24,A32,A42,3021.0,A61,A73,2,A91,A101,2,A121,24.0,A143,A151,1,A172,1,A191,A201
100220,0,A14,10,A32,A40,1364.0,A61,A73,2,A92,A101,4,A123,64.0,A143,A152,1,A173,1,A192,A201
100221,0,A12,12,A32,A43,625.0,A61,A72,4,A94,A103,1,A121,26.0,A141,A152,1,A172,1,A191,A201
100222,0,A11,12,A32,A46,1200.0,A65,A73,4,A92,A101,4,A122,23.0,A141,A151,1,A173,1,A192,A201
100223,0,A14,12,A32,A43,707.0,A61,A73,4,A93,A101,2,A121,30.0,A141,A152,2,A173,1,A191,A201
100224,0,A14,24,A33,A49,2978.0,A65,A73,4,A93,A101,4,A121,32.0,A143,A152,2,A173,2,A192,A201
100225,0,A14,15,A32,A41,4657.0,A61,A73,3,A93,A101,2,A123,30.0,A143,A152,1,A173,1,A192,A201
100226,0,A14,36,A30,A45,2613.0,A61,A73,4,A93,A101,2,A123,27.0,A143,A152,2,A173,1,A191,A201
100227,1,A12,48,A32,A43,10961.0,A64,A74,1,A93,A102,2,A124,27.0,A141,A152,2,A173,1,A192,A201
100228,1,A11,12,A32,A42,7865.0,A61,A75,4,A93,A101,4,A124,53.0,A143,A153,1,A174,1,A192,A201
100229,1,A14,9,A32,A43,1478.0,A61,A74,4,A93,A101,2,A123,22.0,A143,A152,1,A173,1,A191,A201
100230,0,A11,24,A32,A42,3149.0,A61,A72,4,A93,A101,1,A124,22.0,A141,A153,1,A173,1,A191,A201
100231,1,A13,36,A32,A43,4210.0,A61,A73,4,A93,A101,2,A123,26.0,A143,A152,1,A173,1,A191,A201
100232,0,A14,9,A32,A40,2507.0,A63,A75,2,A93,A101,4,A124,51.0,A143,A153,1,A172,1,A191,A201
100233,0,A14,12,A32,A43,2141.0,A62,A74,3,A93,A101,1,A124,35.0,A143,A152,1,A173,1,A191,A201
100234,0,A12,18,A32,A43,866.0,A61,A73,4,A94,A103,2,A121,25.0,A143,A152,1,A172,1,A191,A201
100235,0,A14,4,A34,A43,1544.0,A61,A74,2,A93,A101,1,A121,42.0,A143,A152,3,A172,2,A191,A201
100236,1,A11,24,A32,A43,1823.0,A61,A71,4,A93,A101,2,A123,30.0,A142,A152,1,A174,2,A191,A201
100237,1,A12,6,A32,A40,14555.0,A65,A71,1,A93,A101,2,A122,23.0,A143,A152,1,A171,1,A192,A201
100238,1,A12,21,A32,A49,2767.0,A62,A75,4,A91,A101,2,A123,61.0,A141,A151,2,A172,1,A191,A201
100239,0,A14,12,A34,A43,1291.0,A61,A73,4,A92,A101,2,A122,35.0,A143,A152,2,A173,1,A191,A201
100240,0,A11,30,A32,A43,2522.0,A61,A75,1,A93,A103,3,A122,39.0,A143,A152,1,A173,2,A191,A201
100241,1,A11,24,A32,A40,915.0,A65,A75,4,A92,A101,2,A123,29.0,A141,A152,1,A173,1,A191,A201
100242,0,A14,6,A32,A43,1595.0,A61,A74,3,A93,A101,2,A122,51.0,A143,A152,1,A173,2,A191,A201
100243,1,A11,48,A30,A41,4605.0,A61,A75,3,A93,A101,4,A124,24.0,A143,A153,2,A173,2,A191,A201
100244,0,A14,12,A34,A49,1185.0,A61,A73,3,A92,A101,2,A121,27.0,A143,A152,2,A173,1,A191,A201
100245,0,A14,12,A31,A48,3447.0,A63,A73,4,A92,A101,3,A121,35.0,A143,A152,1,A172,2,A191,A201
100246,0,A14,24,A32,A49,1258.0,A61,A74,4,A93,A101,1,A121,25.0,A143,A152,1,A173,1,A192,A201
100247,0,A14,12,A34,A43,717.0,A61,A75,4,A93,A101,4,A121,52.0,A143,A152,3,A173,1,A191,A201
100248,0,A14,6,A30,A40,1204.0,A62,A73,4,A93,A101,1,A124,35.0,A141,A151,1,A173,1,A191,A202
100249,0,A13,24,A32,A42,1925.0,A61,A73,2,A93,A101,2,A121,26.0,A143,A152,1,A173,1,A191,A201
100250,1,A14,18,A32,A43,433.0,A61,A71,3,A92,A102,4,A121,22.0,A143,A151,1,A173,1,A191,A201
100251,0,A11,6,A34,A40,666.0,A64,A74,3,A92,A101,4,A121,39.0,A143,A152,2,A172,1,A192,A201
100252,0,A13,12,A32,A42,2251.0,A61,A73,1,A92,A101,2,A123,46.0,A143,A152,1,A172,1,A191,A201
100253,1,A12,30,A32,A40,2150.0,A61,A73,4,A92,A103,2,A124,24.0,A141,A152,1,A173,1,A191,A201
100254,0,A14,24,A33,A42,4151.0,A62,A73,2,A93,A101,3,A122,35.0,A143,A152,2,A173,1,A191,A201
100255,0,A12,9,A32,A42,2030.0,A65,A74,2,A93,A101,1,A123,24.0,A143,A152,1,A173,1,A192,A201
100256,0,A12,60,A33,A43,7418.0,A65,A73,1,A93,A101,1,A121,27.0,A143,A152,1,A172,1,A191,A201
100257,0,A14,24,A34,A43,2684.0,A61,A73,4,A93,A101,2,A121,35.0,A143,A152,2,A172,1,A191,A201
100258,1,A11,12,A31,A43,2149.0,A61,A73,4,A91,A101,1,A124,29.0,A143,A153,1,A173,1,A191,A201
100259,0,A14,15,A32,A41,3812.0,A62,A72,1,A92,A101,4,A123,23.0,A143,A152,1,A173,1,A192,A201
100260,0,A14,11,A34,A43,1154.0,A62,A71,4,A92,A101,4,A121,57.0,A143,A152,3,A172,1,A191,A201
100261,0,A11,12,A32,A42,1657.0,A61,A73,2,A93,A101,2,A121,27.0,A143,A152,1,A173,1,A191,A201
100262,0,A11,24,A32,A43,1603.0,A61,A75,4,A92,A101,4,A123,55.0,A143,A152,1,A173,1,A191,A201
100263,0,A11,18,A34,A40,5302.0,A61,A75,2,A93,A101,4,A124,36.0,A143,A153,3,A174,1,A192,A201
100264,0,A14,12,A34,A46,2748.0,A61,A75,2,A92,A101,4,A124,57.0,A141,A153,3,A172,1,A191,A201
100265,0,A14,10,A34,A40,1231.0,A61,A75,3,A93,A101,4,A121,32.0,A143,A152,2,A172,2,A191,A202
100266,1,A12,15,A32,A43,802.0,A61,A75,4,A93,A101,3,A123,37.0,A143,A152,1,A173,2,A191,A201
100267,0,A14,36,A34,A49,6304.0,A65,A75,4,A93,A101,4,A121,36.0,A143,A152,2,A173,1,A191,A201
100268,0,A14,24,A32,A43,1533.0,A61,A72,4,A92,A101,3,A123,38.0,A142,A152,1,A173,1,A192,A201
100269,1,A11,14,A32,A40,8978.0,A61,A75,1,A91,A101,4,A122,45.0,A143,A152,1,A174,1,A192,A202
100270,0,A14,24,A32,A43,999.0,A65,A75,4,A93,A101,2,A123,25.0,A143,A152,2,A173,1,A191,A201
100271,0,A14,18,A32,A40,2662.0,A65,A74,4,A93,A101,3,A122,32.0,A143,A152,1,A173,1,A191,A202
100272,0,A14,12,A34,A42,1402.0,A63,A74,3,A92,A101,4,A123,37.0,A143,A151,1,A173,1,A192,A201
100273,0,A12,48,A31,A40,12169.0,A65,A71,4,A93,A102,4,A124,36.0,A143,A153,1,A174,1,A192,A201
100274,1,A12,48,A32,A43,3060.0,A61,A74,4,A93,A101,4,A121,28.0,A143,A152,2,A173,1,A191,A201
100275,1,A11,30,A32,A45,11998.0,A61,A72,1,A91,A101,1,A124,34.0,A143,A152,1,A172,1,A192,A201
100276,0,A14,9,A32,A43,2697.0,A61,A73,1,A93,A101,2,A121,32.0,A143,A152,1,A173,2,A191,A201
100277,0,A14,18,A34,A43,2404.0,A61,A73,2,A92,A101,2,A123,26.0,A143,A152,2,A173,1,A191,A201
100278,0,A11,12,A32,A42,1262.0,A65,A75,2,A91,A101,4,A122,49.0,A143,A152,1,A172,1,A192,A201
100279,1,A14,6,A32,A42,4611.0,A61,A72,1,A92,A101,4,A122,32.0,A143,A152,1,A173,1,A191,A201
100280,0,A14,24,A32,A43,1901.0,A62,A73,4,A93,A101,4,A123,29.0,A143,A151,1,A174,1,A192,A201
100281,0,A14,15,A34,A41,3368.0,A64,A75,3,A93,A101,4,A124,23.0,A143,A151,2,A173,1,A192,A201
100282,0,A14,12,A32,A42,1574.0,A61,A73,4,A93,A101,2,A121,50.0,A143,A152,1,A173,1,A191,A201
100283,0,A13,18,A31,A43,1445.0,A65,A74,4,A93,A101,4,A123,49.0,A141,A152,1,A172,1,A191,A201
100284,0,A14,15,A34,A42,1520.0,A65,A75,4,A93,A101,4,A122,63.0,A143,A152,1,A173,1,A191,A201
100285,0,A12,24,A34,A40,3878.0,A62,A72,4,A91,A101,2,A123,37.0,A143,A152,1,A173,1,A192,A201
100286,0,A11,47,A32,A40,10722.0,A61,A72,1,A92,A101,1,A121,35.0,A143,A152,1,A172,1,A192,A201
100287,0,A11,48,A32,A41,4788.0,A61,A74,4,A93,A101,3,A122,26.0,A143,A152,1,A173,2,A191,A201
100288,0,A12,48,A33,A410,7582.0,A62,A71,2,A93,A101,4,A124,31.0,A143,A153,1,A174,1,A192,A201
100289,0,A12,12,A32,A43,1092.0,A61,A73,4,A92,A103,4,A121,,A143,A152,2,A173,1,A192,A201
100290,1,A11,24,A33,A43,1024.0,A61,A72,4,A94,A101,4,A121,48.0,A142,A152,1,A173,1,A191,A201
100291,0,A14,12,A32,A49,1076.0,A61,A73,2,A94,A101,2,A121,26.0,A143,A152,1,A173,1,A192,A202
100292,1,A12,36,A32,A41,9398.0,A61,A72,1,A94,A101,4,A123,28.0,A143,A151,1,A174,1,A192,A201
100293,0,A11,24,A34,A41,6419.0,A61,A75,2,A92,A101,4,A124,44.0,A143,A153,2,A174,2,A192,A201
100294,0,A13,42,A34,A41,4796.0,A61,A75,4,A93,A101,4,A124,56.0,A143,A153,1,A173,1,A191,A201
100295,0,A14,48,A34,A49,7629.0,A65,A75,4,A91,A101,2,A123,46.0,A141,A152,2,A174,2,A191,A201
100296,1,A12,48,A32,A42,9960.0,A61,A72,1,A92,A101,2,A123,26.0,A143,A152,1,A173,1,A192,A201
100297,0,A14,12,A32,A41,4675.0,A65,A72,1,A92,A101,4,A123,20.0,A143,A151,1,A173,1,A191,A201
100298,0,A14,10,A32,A40,1287.0,A65,A75,4,A93,A102,2,A122,45.0,A143,A152,1,A172,1,A191,A202
100299,0,A14,18,A32,A42,2515.0,A61,A73,3,A93,A101,4,A121,43.0,A143,A152,1,A173,1,A192,A201
100300,0,A12,21,A34,A42,2745.0,A64,A74,3,A93,A101,2,A123,32.0,A143,A152,2,A173,1,A192,A201
100301,0,A14,6,A32,A40,672.0,A61,A71,1,A92,A101,4,A121,54.0,A143,A152,1,A171,1,A192,A201
100302,1,A12,36,A30,A43,3804.0,A61,A73,4,A92,A101,1,A123,42.0,A143,A152,1,A173,1,A192,A201
100303,1,A13,24,A34,A40,1344.0,A65,A74,4,A93,A101,2,A121,37.0,A141,A152,2,A172,2,A191,A201
100304,0,A11,10,A34,A40,1038.0,A61,A74,4,A93,A102,3,A122,49.0,A143,A152,2,A173,1,A192,A201
100305,1,A14,48,A34,A40,10127.0,A63,A73,2,A93,A101,2,A124,44.0,A141,A153,1,A173,1,A191,A201
100306,0,A14,6,A32,A42,1543.0,A64,A73,4,A91,A101,2,A121,33.0,A143,A152,1,A173,1,A191,A201
100307,0,A14,30,A32,A41,4811.0,A65,A74,2,A92,A101,4,A122,24.0,A142,A151,1,A172,1,A191,A201
100308,1,A11,12,A32,A43,727.0,A62,A72,4,A94,A101,3,A124,33.0,A143,A152,1,A172,1,A192,A201
100309,1,A12,8,A32,A42,1237.0,A61,A73,3,A92,A101,4,A121,24.0,A143,A152,1,A173,1,A191,A201
100310,0,A12,9,A32,A40,276.0,A61,A73,4,A94,A101,4,A121,22.0,A143,A151,1,A172,1,A191,A201
100311,0,A12,48,A32,A410,5381.0,A65,A71,3,A93,A101,4,A124,40.0,A141,A153,1,A171,1,A192,A201
100312,0,A14,24,A32,A42,5511.0,A62,A73,4,A93,A101,1,A123,25.0,A142,A152,1,A173,1,A191,A201
100313,0,A13,24,A32,A42,3749.0,A61,A72,2,A92,A101,4,A123,26.0,A143,A152,1,A173,1,A191,A201
100314,1,A12,12,A32,A40,685.0,A61,A74,2,A94,A101,3,A123,25.0,A141,A152,1,A172,1,A191,A201
100315,0,A13,4,A32,A40,1494.0,A65,A72,1,A93,A101,2,A121,29.0,A143,A152,1,A172,2,A191,A202
100316,1,A11,36,A31,A42,2746.0,A61,A75,4,A93,A101,4,A123,31.0,A141,A152,1,A173,1,A191,A201
100317,0,A11,12,A32,A42,708.0,A61,A73,2,A93,A103,3,A122,38.0,A143,A152,1,A172,2,A191,A201
100318,0,A12,24,A32,A42,4351.0,A65,A73,1,A92,A101,4,A122,48.0,A143,A152,1,A172,1,A192,A201
100319,0,A14,12,A34,A46,701.0,A61,A73,4,A93,A101,2,A123,32.0,A143,A152,2,A173,1,A191,A201
100320,0,A11,15,A33,A42,3643.0,A61,A75,1,A92,A101,4,A122,27.0,A143,A152,2,A172,1,A191,A201
100321,1,A12,30,A34,A40,4249.0,A61,A71,4,A94,A101,2,A123,28.0,A143,A152,2,A174,1,A191,A201
100322,1,A11,24,A32,A43,1938.0,A61,A72,4,A91,A101,3,A122,32.0,A143,A152,1,A173,1,A191,A201
100323,0,A11,24,A32,A41,2910.0,A61,A74,2,A93,A101,1,A124,34.0,A143,A153,1,A174,1,A192,A201
100324,0,A11,18,A32,A42,2659.0,A64,A73,4,A93,A101,2,A123,28.0,A143,A152,1,A173,1,A191,A201
100325,0,A14,18,A34,A40,1028.0,A61,A73,4,A92,A101,3,A121,36.0,A143,A152,2,A173,1,A191,A201
100326,0,A11,8,A34,A40,3398.0,A61,A74,1,A93,A101,4,A121,39.0,A143,A152,2,A172,1,A191,A202
100327,0,A14,12,A34,A42,5801.0,A65,A75,2,A93,A101,4,A122,49.0,A143,A151,1,A173,1,A192,A201
100328,0,A14,24,A32,A40,1525.0,A64,A74,4,A92,A101,3,A123,34.0,A143,A152,1,A173,2,A192,A201
100329,0,A13,36,A32,A43,4473.0,A61,A75,4,A93,A101,2,A123,31.0,A143,A152,1,A173,1,A191,A201
100330,0,A12,6,A32,A43,1068.0,A61,A75,4,A93,A101,4,A123,28.0,A143,A152,1,A173,2,A191,A201
100331,0,A11,24,A34,A41,6615.0,A61,A71,2,A93,A101,4,A124,75.0,A143,A153,2,A174,1,A192,A201
100332,1,A14,18,A34,A46,1864.0,A62,A73,4,A92,A101,2,A121,30.0,A143,A152,2,A173,1,A191,A201
100333,1,A12,60,A32,A40,7408.0,A62,A72,4,A92,A101,2,A122,24.0,A143,A152,1,A174,1,A191,A201
100334,1,A14,48,A34,A41,11590.0,A62,A73,2,A92,A101,4,A123,24.0,A141,A151,2,A172,1,A191,A201
100335,1,A11,24,A30,A42,4110.0,A61,A75,3,A93,A101,4,A124,23.0,A141,A151,2,A173,2,A191,A201
100336,1,A11,6,A34,A42,3384.0,A61,A73,1,A91,A101,4,A121,44.0,A143,A151,1,A174,1,A192,A201
100337,0,A12,13,A32,A43,2101.0,A61,A72,2,A92,A103,4,A122,23.0,A143,A152,1,A172,1,A191,A201
100338,1,A11,15,A32,A44,1275.0,A65,A73,4,A92,A101,2,A123,24.0,A143,A151,1,A173,1,A191,A201
100339,0,A11,24,A32,A42,4169.0,A61,A73,4,A93,A101,4,A122,28.0,A143,A152,1,A173,1,A191,A201
100340,0,A12,10,A32,A42,1521.0,A61,A73,4,A91,A101,2,A123,31.0,A143,A152,1,A172,1,A191,A201
100341,0,A12,24,A34,A46,5743.0,A61,A72,2,A92,A101,4,A124,24.0,A143,A153,2,A173,1,A192,A201
100342,0,A11,21,A32,A42,3599.0,A61,A74,1,A92,A101,4,A123,26.0,A143,A151,1,A172,1,A191,A201
100343,0,A12,18,A32,A43,3213.0,A63,A72,1,A94,A101,3,A121,25.0,A143,A151,1,A173,1,A191,A201
100344,0,A12,18,A32,A49,4439.0,A61,A75,1,A93,A102,1,A121,33.0,A141,A152,1,A174,1,A192,A201
100345,0,A13,10,A32,A40,3949.0,A61,A72,1,A93,A103,1,A122,37.0,A143,A152,1,A172,2,A191,A201
100346,0,A14,15,A34,A43,1459.0,A61,A73,4,A92,A101,2,A123,43.0,A143,A152,1,A172,1,A191,A201
100347,0,A12,13,A34,A43,882.0,A61,A72,4,A93,A103,4,A121,23.0,A143,A152,2,A173,1,A191,A201
100348,0,A12,24,A32,A43,3758.0,A63,A71,1,A92,A101,4,A124,23.0,A143,A151,1,A171,1,A191,A201
100349,0,A14,6,A33,A49,1743.0,A62,A73,1,A93,A101,2,A121,34.0,A143,A152,2,A172,1,A191,A201
100350,1,A12,9,A34,A46,1136.0,A64,A75,4,A93,A101,3,A124,32.0,A143,A153,2,A173,2,A191,A201
100351,0,A14,9,A32,A44,1236.0,A61,A72,1,A92,A101,4,A121,23.0,A143,A151,1,A173,1,A192,A201
100352,1,A12,9,A32,A42,959.0,A61,A73,1,A92,A101,2,A123,29.0,A143,A152,1,A173,1,A191,A202
100353,0,A14,18,A34,A41,3229.0,A65,A71,2,A93,A101,4,A124,38.0,A143,A152,1,A174,1,A192,A201
100354,1,A11,12,A30,A43,6199.0,A61,A73,4,A93,A101,2,A122,28.0,A143,A151,2,A173,1,A192,A201
100355,0,A14,10,A32,A46,727.0,A63,A75,4,A93,A101,4,A124,46.0,A143,A153,1,A173,1,A192,A201
100356,1,A12,24,A32,A40,1246.0,A61,A72,4,A93,A101,2,A121,23.0,A142,A152,1,A172,1,A191,A201
100357,0,A14,12,A34,A43,2331.0,A65,A75,1,A93,A102,4,A121,49.0,A143,A152,1,A173,1,A192,A201
100358,1,A14,36,A33,A43,4463.0,A61,A73,4,A93,A101,2,A123,26.0,A143,A152,2,A174,1,A192,A201
100359,0,A14,12,A32,A43,776.0,A61,A73,4,A94,A101,2,A121,28.0,A143,A152,1,A173,1,A191,A201
100360,1,A11,30,A32,A42,2406.0,A61,A74,4,A92,A101,4,A121,23.0,A143,A151,1,A173,1,A191,A201
100361,0,A12,18,A32,A46,1239.0,A65,A73,4,A93,A101,4,A124,61.0,A143,A153,1,A173,1,A191,A201
100362,0,A13,12,A32,A43,3399.0,A65,A75,2,A93,A101,3,A123,37.0,A143,A152,1,A174,1,A191,A201
100363,0,A13,12,A33,A40,2247.0,A61,A73,2,A92,A101,2,A123,36.0,A142,A152,2,A173,1,A192,A201
100364,0,A14,6,A32,A42,1766.0,A61,A73,1,A94,A101,2,A122,21.0,A143,A151,1,A173,1,A191,A201
100365,1,A11,18,A32,A42,2473.0,A61,A71,4,A93,A101,1,A123,25.0,A143,A152,1,A171,1,A191,A201
100366,0,A14,12,A32,A49,1542.0,A61,A74,2,A93,A101,4,A123,36.0,A143,A152,1,A173,1,A192,A201
100367,0,A14,18,A34,A41,3850.0,A61,A74,3,A93,A101,1,A123,27.0,A143,A152,2,A173,1,A191,A201
100368,0,A11,18,A32,A42,3650.0,A61,A72,1,A92,A101,4,A123,22.0,A143,A151,1,A173,1,A191,A201
100369,1,A11,36,A32,A42,3446.0,A61,A75,4,A93,A101,2,A123,42.0,A143,A152,1,A173,2,A191,A201
100370,0,A12,18,A32,A42,3001.0,A61,A74,2,A92,A101,4,A121,40.0,A143,A151,1,A173,1,A191,A201
100371,0,A14,36,A32,A40,3079.0,A65,A73,4,A93,A101,4,A121,36.0,A143,A152,1,A173,1,A191,A201
100372,0,A14,18,A34,A43,6070.0,A61,A75,3,A93,A101,4,A123,33.0,A143,A152,2,A173,1,A192,A201
100373,0,A14,10,A34,A42,2146.0,A61,A72,1,A92,A101,3,A121,23.0,A143,A151,2,A173,1,A191,A201
100374,0,A14,60,A34,A40,13756.0,A65,A75,2,A93,A101,4,A124,63.0,A141,A153,1,A174,1,A192,A201
100375,1,A12,60,A31,A410,14782.0,A62,A75,3,A92,A101,4,A124,60.0,A141,A153,2,A174,1,A192,A201
100376,1,A11,48,A31,A49,7685.0,A61,A74,2,A92,A103,4,A123,37.0,A143,A151,1,A173,1,A191,A201
100377,0,A14,18,A33,A43,2320.0,A61,A71,2,A94,A101,3,A121,34.0,A143,A152,2,A173,1,A191,A201
100378,0,A14,7,A33,A43,846.0,A65,A75,3,A93,A101,4,A124,36.0,A143,A153,1,A173,1,A191,A201
100379,1,A12,36,A32,A40,14318.0,A61,A75,4,A93,A101,2,A124,57.0,A143,A153,1,A174,1,A192,A201
100380,0,A14,6,A34,A40,362.0,A62,A73,4,A92,A101,4,A123,52.0,A143,A152,2,A172,1,A191,A201
100381,0,A11,20,A32,A42,2212.0,A65,A74,4,A93,A101,4,A123,39.0,A143,A152,1,A173,1,A192,A201
100382,1,A12,18,A32,A41,12976.0,A61,A71,3,A92,A101,4,A124,38.0,A143,A153,1,A174,1,A192,A201
100383,0,A14,22,A32,A40,1283.0,A65,A74,4,A92,A101,4,A122,25.0,A143,A151,1,A173,1,A191,A201
100384,0,A13,12,A32,A40,1330.0,A61,A72,4,A93,A101,1,A121,26.0,A143,A152,1,A173,1,A191,A201
100385,0,A14,30,A33,A49,4272.0,A62,A73,2,A93,A101,2,A122,26.0,A143,A152,2,A172,1,A191,A201
100386,0,A14,18,A34,A43,2238.0,A61,A73,2,A92,A101,1,A123,25.0,A143,A152,2,A173,1,A191,A201
100387,0,A14,18,A32,A43,1126.0,A65,A72,4,A92,A101,2,A121,21.0,A143,A151,1,A173,1,A192,A201
100388,0,A12,18,A34,A42,7374.0,A61,A71,4,A93,A101,4,A122,40.0,A142,A152,2,A174,1,A192,A201
100389,0,A12,15,A34,A49,2326.0,A63,A73,2,A93,A101,4,A123,27.0,A141,A152,1,A173,1,A191,A201
100390,0,A14,9,A32,A49,1449.0,A61,A74,3,A92,A101,2,A123,27.0,A143,A152,2,A173,1,A191,A201
100391,0,A14,18,A32,A40,1820.0,A61,A73,2,A94,A101,2,A122,30.0,A143,A152,1,A174,1,A192,A201
100392,0,A12,12,A32,A42,983.0,A64,A72,1,A92,A101,4,A121,19.0,A143,A151,1,A172,1,A191,A201
100393,0,A11,36,A32,A40,3249.0,A61,A74,2,A93,A101,4,A124,39.0,A141,A153,1,A174,2,A192,A201
100394,0,A11,6,A34,A43,1957.0,A61,A74,1,A92,A101,4,A123,31.0,A143,A152,1,A173,1,A191,A201
100395,0,A14,9,A34,A42,2406.0,A61,A71,2,A93,A101,3,A123,31.0,A143,A152,1,A174,1,A191,A201
100396,0,A12,39,A33,A46,11760.0,A62,A74,2,A93,A101,3,A124,32.0,A143,A151,1,A173,1,A192,A201
100397,0,A11,12,A32,A42,2578.0,A61,A71,3,A92,A101,4,A124,55.0,A143,A153,1,A174,1,A191,A201
100398,0,A11,36,A34,A42,2348.0,A61,A73,3,A94,A101,2,A122,46.0,A143,A152,2,A173,1,A192,A201
100399,1,A12,12,A32,A40,1223.0,A61,A75,1,A91,A101,1,A121,46.0,A143,A151,2,A173,1,A191,A201
100400,0,A14,24,A34,A43,1516.0,A64,A73,4,A92,A101,1,A121,43.0,A143,A152,2,A172,1,A191,A201
100401,0,A14,18,A32,A43,1473.0,A61,A72,3,A94,A101,4,A121,39.0,A143,A152,1,A173,1,A192,A201
100402,0,A12,18,A34,A49,1887.0,A65,A73,4,A94,A101,4,A121,28.0,A141,A152,2,A173,1,A191,A201
100403,1,A14,24,A33,A49,8648.0,A61,A72,2,A93,A101,2,A123,27.0,A141,A152,2,A173,1,A192,A201
100404,0,A14,14,A33,A40,802.0,A61,A73,4,A93,A101,2,A123,27.0,A143,A152,2,A172,1,A191,A201
100405,0,A12,18,A33,A40,2899.0,A65,A75,4,A93,A101,4,A123,43.0,A143,A152,1,A173,2,A191,A201
100406,1,A12,24,A32,A43,2039.0,A61,A72,1,A94,A101,1,A122,22.0,A143,A152,1,A173,1,A192,A201
100407,0,A14,24,A34,A41,2197.0,A65,A74,4,A93,A101,4,A123,43.0,A143,A152,2,A173,2,A192,A201
100408,0,A11,15,A32,A43,1053.0,A61,A72,4,A94,A101,2,A121,27.0,A143,A152,1,A173,1,A191,A202
100409,0,A14,24,A32,A43,3235.0,A63,A75,3,A91,A101,2,A123,26.0,A143,A152,1,A174,1,A192,A201
100410,1,A13,12,A34,A40,939.0,A63,A74,4,A94,A101,2,A121,28.0,A143,A152,3,A173,1,A192,A201
100411,0,A12,24,A32,A43,1967.0,A61,A75,4,A92,A101,4,A123,20.0,A143,A152,1,A173,1,A192,A201
100412,0,A14,33,A34,A41,7253.0,A61,A74,3,A93,A101,2,A123,35.0,A143,A152,2,A174,1,A192,A201
100413,1,A14,12,A34,A49,2292.0,A61,A71,4,A93,A101,2,A123,42.0,A142,A152,2,A174,1,A192,A201
100414,0,A14,10,A32,A40,1597.0,A63,A73,3,A93,A101,2,A124,40.0,A143,A151,1,A172,2,A191,A202
100415,1,A11,24,A32,A40,1381.0,A65,A73,4,A92,A101,2,A122,35.0,A143,A152,1,A173,1,A191,A201
100416,0,A14,36,A34,A41,5842.0,A61,A75,2,A93,A101,2,A122,35.0,A143,A152,2,A173,2,A192,A201
100417,1,A11,12,A32,A40,2579.0,A61,A72,4,A93,A101,1,A121,33.0,A143,A152,1,A172,2,A191,A201
100418,0,A11,18,A33,A46,8471.0,A65,A73,1,A92,A101,2,A123,23.0,A143,A151,2,A173,1,A192,A201
100419,0,A14,21,A32,A40,2782.0,A63,A74,1,A92,A101,2,A123,31.0,A141,A152,1,A174,1,A191,A201
100420,1,A12,18,A32,A40,1042.0,A65,A73,4,A92,A101,2,A122,33.0,A143,A152,1,A173,1,A191,A201
100421,0,A14,15,A32,A40,3186.0,A64,A74,2,A92,A101,3,A123,20.0,A143,A151,1,A173,1,A191,A201
100422,0,A12,12,A32,A41,2028.0,A65,A73,4,A93,A101,2,A123,30.0,A143,A152,1,A173,1,A191,A201
100423,0,A12,12,A34,A40,958.0,A61,A74,2,A93,A101,3,A121,47.0,A143,A152,2,A172,2,A191,A201
100424,0,A14,21,A33,A42,1591.0,A62,A74,4,A93,A101,3,A121,34.0,A143,A152,2,A174,1,A191,A201
100425,1,A12,12,A32,A42,2762.0,A65,A75,1,A92,A101,2,A122,25.0,A141,A152,1,A173,1,A192,A201
100426,0,A12,18,A32,A41,2779.0,A61,A73,1,A94,A101,3,A123,21.0,A143,A151,1,A173,1,A192,A201
100427,0,A14,28,A34,A43,2743.0,A61,A75,4,A93,A101,2,A123,29.0,A143,A152,2,A173,1,A191,A201
100428,0,A14,18,A34,A43,1149.0,A64,A73,4,A93,A101,3,A121,46.0,A143,A152,2,A173,1,A191,A201
100429,0,A14,9,A32,A42,1313.0,A61,A75,1,A93,A101,4,A123,20.0,A143,A152,1,A173,1,A191,A201
100430,1,A11,18,A34,A45,1190.0,A61,A71,2,A92,A101,4,A124,55.0,A143,A153,3,A171,2,A191,A201
100431,0,A14,5,A32,A49,3448.0,A61,A74,1,A93,A101,4,A121,74.0,A143,A152,1,A172,1,A191,A201
100432,1,A12,24,A32,A410,11328.0,A61,A73,2,A93,A102,3,A123,29.0,A141,A152,2,A174,1,A192,A201
100433,0,A11,6,A34,A42,1872.0,A61,A71,4,A93,A101,4,A124,36.0,A143,A153,3,A174,1,A192,A201
100434,0,A14,24,A34,A45,2058.0,A61,A73,4,A91,A101,2,A121,33.0,A143,A152,2,A173,1,A192,A201
100435,0,A11,9,A32,A42,2136.0,A61,A73,3,A93,A101,2,A121,25.0,A143,A152,1,A173,1,A191,A201
100436,1,A12,12,A32,A43,1484.0,A65,A73,2,A94,A101,1,A121,25.0,A143,A152,1,A173,1,A192,A201
